Paper: 0025
KeyVar: Operating_yearstotal
Mechanism: NMAR
Proportion: 1pct
Method: Mean
Iteration: 16
---
FocalIV: Treatment_FIN
Coef: 2323.335533
SE: 1055.665645
pval: 0.028141
Nobs: 611
Sign: +1
Significant: True
---
                              Estimate   Std. Error  ...          2.5%         97.5%
Coefficient                                          ...                            
Intercept                 -1679.901063  5804.578233  ... -13080.414530   9720.612405
Treatment_FIN              2323.335533  1055.665645  ...    249.949678   4396.721389
Treatment_MKT              3526.455931  1191.487470  ...   1186.308481   5866.603381
Gender                    -1578.742885  1110.916323  ...  -3760.644135    603.158364
Age                         -31.027042    63.332911  ...   -155.416390     93.362306
Children_total              187.528631   360.115494  ...   -519.758165    894.815427
Race_SAblackcolored        2833.085410  4983.745751  ...  -6955.267555  12621.438374
Race_Foreigner             1457.852881  4946.592001  ...  -8257.528059  11173.233820
Educ_high                  2515.213661  1058.339681  ...    436.575852   4593.851471
Operating_yearstotal        204.401785    94.303630  ...     19.184228    389.619342
Activity_Hours              -35.793141    22.430109  ...    -79.847119      8.260838
pre_Employees1_composite   1509.666036   260.492259  ...    998.044797   2021.287274
FormalReg                 -1180.934528  1089.750458  ...  -3321.264847    959.395790
pre_Profits3_composite_w1     0.544480     0.114968  ...      0.318676      0.770285
Ind2_SIC15                  213.051530  5920.097891  ... -11414.348950  11840.452009
Ind2_SIC17                -6225.860448  3474.120659  ... -13049.226034    597.505138
Ind2_SIC23                -1169.490707  2282.993291  ...  -5653.416105   3314.434691
Ind2_SIC25                 4048.162456  7454.038262  ... -10591.981957  18688.306869
Ind2_SIC34                -3910.294502  2729.633939  ...  -9271.446895   1450.857892
Ind2_SIC41                  176.556824  3848.309741  ...  -7381.736865   7734.850513
Ind2_SIC54                  782.442030  2202.743787  ...  -3543.868892   5108.752952
Ind2_SIC56                -1522.831916  2227.862628  ...  -5898.477635   2852.813802
Ind2_SIC57                 4988.500656  3856.514037  ...  -2585.906726  12562.908039
Ind2_SIC58                -2273.238035  2339.883461  ...  -6868.898881   2322.422811
Ind2_SIC59                  714.894217  2656.982578  ...  -4503.566874   5933.355309
Ind2_SIC72                -1709.436523  1915.346068  ...  -5471.282390   2052.409345
Ind2_SIC73                -4974.311843  2349.505402  ...  -9588.870715   -359.752972
Ind2_SIC75                 3262.468563  3918.935703  ...  -4434.538432  10959.475558
Ind2_SIC76                -2223.366461  2162.862144  ...  -6471.347626   2024.614704
Ind2_SIC83                -5632.188912  2844.604499  ... -11219.149859    -45.227964

[30 rows x 6 columns]
