Paper: 0005
KeyVar: ppent_at
Mechanism: MAR
Proportion: 10pct
Method: DL
Iteration: 26
---
FocalIV: ad_law2
Coef: -0.011768
SE: 0.003424
pval: 0.000603
Nobs: 13263
Sign: -1
Significant: True
---
                      Estimate   Std. Error  ...         2.5%        97.5%
Coefficient                                  ...                          
ad_law2              -0.011768     0.003424  ...    -0.018483    -0.005052
ln_at_adj             0.004291     0.004496  ...    -0.004527     0.013109
ppent_at             -0.029657     0.008669  ...    -0.046660    -0.012654
div_payer             0.026731     0.004517  ...     0.017871     0.035591
state_inc_growth      0.002056     0.000393  ...     0.001286     0.002826
state_id::1.0:fyear   0.034362  1959.144687  ... -3842.707522  3842.776246
state_id::3.0:fyear   0.038279  1920.873585  ... -3767.637190  3767.713749
state_id::4.0:fyear   0.033994  1983.601319  ... -3890.678070  3890.746058
state_id::5.0:fyear   0.035982  1960.962081  ... -3846.270608  3846.342572
state_id::6.0:fyear   0.034149  1876.958758  ... -3681.505086  3681.573384
state_id::7.0:fyear   0.034379  1953.137853  ... -3830.925468  3830.994226
state_id::10.0:fyear  0.036356  1880.163507  ... -3687.788798  3687.861509
state_id::11.0:fyear  0.034185  1911.232402  ... -3748.730697  3748.799066
state_id::12.0:fyear  0.056217  1939.812041  ... -3804.765870  3804.878304
state_id::14.0:fyear  0.034337  1969.330273  ... -3862.685947  3862.754621
state_id::15.0:fyear  0.035114  1911.684659  ... -3749.616841  3749.687070
state_id::17.0:fyear  0.041116  1896.491860  ... -3719.811099  3719.893332
state_id::18.0:fyear  0.034136  1925.114235  ... -3775.959107  3776.027380
state_id::19.0:fyear  0.027241  1895.191936  ... -3717.275253  3717.329735
state_id::21.0:fyear  0.038741  1912.388817  ... -3750.994377  3751.071858
state_id::22.0:fyear  0.034324  1966.533785  ... -3857.200821  3857.269468
state_id::23.0:fyear  0.035163  1919.766811  ... -3765.469437  3765.539763
state_id::24.0:fyear  0.036868  1957.583222  ... -3839.642298  3839.716034
state_id::25.0:fyear  0.024669  1964.486714  ... -3853.195272  3853.244609
state_id::26.0:fyear  0.037644  1971.833240  ... -3867.592057  3867.667345
state_id::28.0:fyear  0.085366  1944.787176  ... -3814.495142  3814.665875
state_id::29.0:fyear  0.016073  1931.871882  ... -3789.231880  3789.264026
state_id::30.0:fyear  0.038273  1945.655173  ... -3816.244758  3816.321304
state_id::31.0:fyear  0.034368  1955.997880  ... -3836.535247  3836.603983
state_id::32.0:fyear -0.068897  1980.461909  ... -3884.623201  3884.485406
state_id::33.0:fyear  0.034399  1967.849135  ... -3859.780725  3859.849523
state_id::34.0:fyear  0.033993  1927.131017  ... -3779.915046  3779.983031
state_id::36.0:fyear  0.034305  1963.867722  ... -3851.971522  3852.040132
state_id::38.0:fyear  0.031662  1967.278337  ... -3858.663877  3858.727201
state_id::39.0:fyear  0.034352  1966.538352  ... -3857.209751  3857.278456
state_id::40.0:fyear  0.043131  1927.021440  ... -3779.690979  3779.777240
state_id::41.0:fyear  0.033939  1959.733256  ... -3843.862388  3843.930265
state_id::43.0:fyear  0.034430  1936.655385  ... -3798.596071  3798.664931
state_id::44.0:fyear  0.031912  1975.602530  ... -3874.991020  3875.054844
state_id::45.0:fyear  0.040802  1978.231542  ... -3880.138774  3880.220379
state_id::47.0:fyear  0.033607  1972.184980  ... -3868.286009  3868.353223
state_id::48.0:fyear  0.032370  1894.471711  ... -3715.857447  3715.922186
state_id::50.0:fyear  0.033130  1934.729903  ... -3794.820655  3794.886916

[43 rows x 6 columns]
