Paper: 0025
KeyVar: Activity_Hours
Mechanism: MAR
Proportion: 30pct
Method: DL
Iteration: 28
---
FocalIV: Treatment_FIN
Coef: 2102.098893
SE: 1061.717729
pval: 0.048186
Nobs: 611
Sign: +1
Significant: True
---
                              Estimate   Std. Error  ...          2.5%         97.5%
Coefficient                                          ...                            
Intercept                  -977.809131  5827.499988  ... -12423.342197  10467.723935
Treatment_FIN              2102.098893  1061.717729  ...     16.826409   4187.371377
Treatment_MKT              3489.893111  1180.574152  ...   1171.180022   5808.606199
Gender                    -1490.380782  1088.204374  ...  -3627.674505    646.912942
Age                         -34.127514    65.832525  ...   -163.426243     95.171215
Children_total              207.068398   359.992085  ...   -499.976014    914.112811
Race_SAblackcolored        2623.446509  4996.557296  ...  -7190.069039  12436.962057
Race_Foreigner             1452.482883  4950.087206  ...  -8269.762834  11174.728599
Educ_high                  2650.890171  1082.600417  ...    524.602930   4777.177411
Operating_yearstotal        187.137606    79.821402  ...     30.363947    343.911265
Activity_Hours              -45.041546    25.408538  ...    -94.945324      4.862231
pre_Employees1_composite   1531.891578   260.566737  ...   1020.124060   2043.659097
FormalReg                 -1318.971661  1076.749141  ...  -3433.766671    795.823349
pre_Profits3_composite_w1     0.545878     0.114705  ...      0.320591      0.771166
Ind2_SIC15                  156.573452  5914.228128  ... -11459.298487  11772.445392
Ind2_SIC17                -6000.439778  3441.468739  ... -12759.675184    758.795627
Ind2_SIC23                -1261.919209  2288.609791  ...  -5756.875725   3233.037307
Ind2_SIC25                 4345.607732  7421.976676  ... -10231.565949  18922.781414
Ind2_SIC34                -3411.663516  2765.091848  ...  -8842.457209   2019.130176
Ind2_SIC41                  345.759085  3826.742484  ...  -7170.175316   7861.693485
Ind2_SIC54                  935.035429  2220.644840  ...  -3426.434155   5296.505012
Ind2_SIC56                -1463.534665  2232.079776  ...  -5847.463096   2920.393766
Ind2_SIC57                 4875.850667  3872.386838  ...  -2729.731776  12481.433110
Ind2_SIC58                -2130.553576  2347.917487  ...  -6741.993694   2480.886542
Ind2_SIC59                  821.791340  2656.545985  ...  -4395.812259   6039.394939
Ind2_SIC72                -1715.975193  1923.553507  ...  -5493.940925   2061.990540
Ind2_SIC73                -4915.300862  2359.563357  ...  -9549.614115   -280.987609
Ind2_SIC75                 3596.530250  3943.774611  ...  -4149.261736  11342.322237
Ind2_SIC76                -2311.488670  2188.187559  ...  -6609.210353   1986.233012
Ind2_SIC83                -5610.353005  2865.174523  ... -11237.714618     17.008609

[30 rows x 6 columns]
