Paper: 0025
KeyVar: Age
Mechanism: NMAR
Proportion: 50pct
Method: Iter
Iteration: 9
---
FocalIV: Treatment_FIN
Coef: 2098.313966
SE: 1044.000535
pval: 0.044906
Nobs: 611
Sign: +1
Significant: True
---
                              Estimate   Std. Error  ...          2.5%         97.5%
Coefficient                                          ...                            
Intercept                 -7005.416515  5875.998668  ... -18546.203676   4535.370646
Treatment_FIN              2098.313966  1044.000535  ...     47.839033   4148.788898
Treatment_MKT              3413.886330  1164.950513  ...   1125.858935   5701.913725
Gender                    -1707.156993  1096.608902  ...  -3860.957675    446.643688
Age                         152.300146   127.010000  ...    -97.154535    401.754827
Children_total              -21.638127   362.437316  ...   -733.485109    690.208855
Race_SAblackcolored        2862.023586  4901.714310  ...  -6765.215080  12489.262252
Race_Foreigner             1270.586107  4901.944081  ...  -8357.103842  10898.276057
Educ_high                  2712.890334  1039.518913  ...    671.217556   4754.563113
Operating_yearstotal        116.926940    75.179054  ...    -30.728889    264.582770
Activity_Hours              -34.362680    23.088849  ...    -79.710459     10.985099
pre_Employees1_composite   1527.435209   259.702310  ...   1017.365473   2037.504944
FormalReg                 -1409.848691   999.674673  ...  -3373.265173    553.567791
pre_Profits3_composite_w1     0.543022     0.115076  ...      0.317007      0.769037
Ind2_SIC15                   41.736573  5927.621526  ... -11600.440743  11683.913890
Ind2_SIC17                -6194.107692  3492.898018  ... -13054.353053    666.137670
Ind2_SIC23                -1573.162514  2349.719488  ...  -6188.141861   3041.816833
Ind2_SIC25                 4151.038006  7392.503690  ... -10368.249096  18670.325108
Ind2_SIC34                -3959.315072  2724.769733  ...  -9310.913894   1392.283751
Ind2_SIC41                  161.179490  3816.930504  ...  -7335.483639   7657.842619
Ind2_SIC54                  577.388465  2192.543856  ...  -3728.889227   4883.666157
Ind2_SIC56                -1380.720219  2154.164552  ...  -5611.618831   2850.178393
Ind2_SIC57                 5021.707630  3873.369319  ...  -2585.804459  12629.219720
Ind2_SIC58                -2302.285069  2233.230933  ...  -6688.474436   2083.904297
Ind2_SIC59                  256.672375  2653.149604  ...  -4954.260543   5467.605294
Ind2_SIC72                -1443.702282  1935.233538  ...  -5244.608244   2357.203681
Ind2_SIC73                -5026.766369  2431.097378  ...  -9801.576405   -251.956333
Ind2_SIC75                 2890.845462  4105.182410  ...  -5171.960391  10953.651316
Ind2_SIC76                -2569.404491  2300.880249  ...  -7088.460866   1949.651883
Ind2_SIC83                -5941.210173  2767.159279  ... -11376.064414   -506.355933

[30 rows x 6 columns]
