Paper: 0025
KeyVar: Operating_yearstotal
Mechanism: NMAR
Proportion: 5pct
Method: RF
Iteration: 25
---
FocalIV: Treatment_FIN
Coef: 2223.259323
SE: 1047.488163
pval: 0.034221
Nobs: 611
Sign: +1
Significant: True
---
                              Estimate   Std. Error  ...          2.5%         97.5%
Coefficient                                          ...                            
Intercept                 -1317.091885  5824.506684  ... -12756.745934  10122.562164
Treatment_FIN              2223.259323  1047.488163  ...    165.934496   4280.584151
Treatment_MKT              3482.734175  1188.076237  ...   1149.286575   5816.181774
Gender                    -1546.991634  1110.138471  ...  -3727.365139    633.381872
Age                         -26.838112    61.456325  ...   -147.541741     93.865517
Children_total              188.007643   360.104931  ...   -519.258407    895.273693
Race_SAblackcolored        2247.146265  5018.671015  ...  -7609.801854  12104.094385
Race_Foreigner              855.135551  4983.977632  ...  -8933.672840  10643.943941
Educ_high                  2523.260452  1061.120804  ...    439.160363   4607.360541
Operating_yearstotal        248.710711   118.859072  ...     15.264903    482.156519
Activity_Hours              -35.667378    22.467437  ...    -79.794670      8.459914
pre_Employees1_composite   1503.980525   262.248868  ...    988.909208   2019.051842
FormalReg                 -1276.584108  1077.406585  ...  -3392.670375    839.502159
pre_Profits3_composite_w1     0.546392     0.114780  ...      0.320958      0.771826
Ind2_SIC15                  179.612900  5915.068789  ... -11437.910144  11797.135944
Ind2_SIC17                -6266.779052  3478.389186  ... -13098.528263    564.970159
Ind2_SIC23                -1085.854047  2298.983540  ...  -5601.185180   3429.477085
Ind2_SIC25                 3926.555647  7501.427162  ... -10806.663193  18659.774487
Ind2_SIC34                -3945.689790  2742.108296  ...  -9331.342512   1439.962932
Ind2_SIC41                  178.658434  3843.206960  ...  -7369.613111   7726.929978
Ind2_SIC54                  824.390454  2199.932839  ...  -3496.399611   5145.180518
Ind2_SIC56                -1314.252302  2206.523621  ...  -5647.987027   3019.482423
Ind2_SIC57                 4946.044874  3870.766611  ...  -2656.355354  12548.445102
Ind2_SIC58                -2295.150054  2332.777825  ...  -6876.855036   2286.554927
Ind2_SIC59                  396.242987  2715.215535  ...  -4936.590861   5729.076835
Ind2_SIC72                -1718.894007  1936.141689  ...  -5521.583628   2083.795614
Ind2_SIC73                -5032.154011  2352.702356  ...  -9652.991876   -411.316145
Ind2_SIC75                 3149.210300  3881.327664  ...  -4473.932421  10772.353021
Ind2_SIC76                -2344.670658  2187.783109  ...  -6641.597981   1952.256664
Ind2_SIC83                -5744.749959  2862.352426  ... -11366.568819   -122.931099

[30 rows x 6 columns]
