Paper: 0025
KeyVar: Operating_yearstotal
Mechanism: MCAR
Proportion: 5pct
Method: Reg
Iteration: 24
---
FocalIV: Treatment_FIN
Coef: 2199.506011
SE: 1055.452615
pval: 0.037601
Nobs: 611
Sign: +1
Significant: True
---
                              Estimate   Std. Error  ...          2.5%         97.5%
Coefficient                                          ...                            
Intercept                 -1538.845306  5905.535301  ... -13137.644052  10059.953439
Treatment_FIN              2199.506011  1055.452615  ...    126.538560   4272.473463
Treatment_MKT              3504.097514  1189.724843  ...   1167.411963   5840.783066
Gender                    -1589.807957  1112.399747  ...  -3774.622734    595.006819
Age                         -29.861688    64.095344  ...   -155.748498     96.025121
Children_total              213.985979   361.037906  ...   -495.112485    923.084442
Race_SAblackcolored        2779.303074  5077.292699  ...  -7192.781282  12751.387430
Race_Foreigner             1333.113389  5035.232033  ...  -8556.361488  11222.588266
Educ_high                  2547.320134  1062.005100  ...    461.483237   4633.157031
Operating_yearstotal        166.525073    79.966176  ...      9.467069    323.583076
Activity_Hours              -35.513334    22.685372  ...    -80.068664      9.041995
pre_Employees1_composite   1518.639128   259.446193  ...   1009.072421   2028.205835
FormalReg                 -1347.096159  1069.991337  ...  -3448.618468    754.426151
pre_Profits3_composite_w1     0.545538     0.115133  ...      0.319411      0.771665
Ind2_SIC15                  233.937267  5939.191291  ... -11430.963709  11898.838243
Ind2_SIC17                -6083.116965  3472.564145  ... -12903.425472    737.191542
Ind2_SIC23                -1151.632797  2289.176440  ...  -5647.702241   3344.436647
Ind2_SIC25                 4137.625153  7416.230833  ... -10428.263374  18703.513680
Ind2_SIC34                -3886.242979  2734.504153  ...  -9256.960742   1484.474784
Ind2_SIC41                  226.125045  3864.282648  ...  -7363.540320   7815.790409
Ind2_SIC54                  883.236164  2198.595280  ...  -3434.926861   5201.399189
Ind2_SIC56                -1448.604488  2220.915031  ...  -5810.604741   2913.395764
Ind2_SIC57                 5114.765257  3822.361879  ...  -2392.565392  12622.095907
Ind2_SIC58                -2220.632030  2340.801526  ...  -6818.096006   2376.831945
Ind2_SIC59                  922.147801  2637.380525  ...  -4257.813772   6102.109374
Ind2_SIC72                -1712.711637  1911.497939  ...  -5466.999567   2041.576293
Ind2_SIC73                -4929.421572  2350.067699  ...  -9545.084824   -313.758319
Ind2_SIC75                 3249.114050  3923.800409  ...  -4457.447497  10955.675596
Ind2_SIC76                -2237.709611  2161.424919  ...  -6482.867984   2007.448763
Ind2_SIC83                -5488.487619  2836.656896  ... -11059.839033     82.863796

[30 rows x 6 columns]
