Paper: 0025
KeyVar: pre_Profits3_composite_w1
Mechanism: NMAR
Proportion: 10pct
Method: Iter
Iteration: 24
---
FocalIV: Treatment_FIN
Coef: 1943.749721
SE: 1214.200589
pval: 0.109954
Nobs: 611
Sign: +1
Significant: False
---
                              Estimate   Std. Error  ...          2.5%         97.5%
Coefficient                                          ...                            
Intercept                 -2402.270689  7364.550959  ... -16866.657079  12062.115700
Treatment_FIN              1943.749721  1214.200589  ...   -441.007554   4328.506996
Treatment_MKT              2905.887172  1247.011325  ...    456.687792   5355.086552
Gender                    -1113.082624  1182.608541  ...  -3435.791365   1209.626117
Age                         -50.566574    69.867580  ...   -187.790374     86.657226
Children_total              255.324560   383.022180  ...   -496.952238   1007.601357
Race_SAblackcolored        3896.727072  6542.978979  ...  -8954.046399  16747.500542
Race_Foreigner             2081.759871  6485.734292  ... -10656.581861  14820.101603
Educ_high                  2298.723123  1028.854892  ...    277.995074   4319.451172
Operating_yearstotal        192.221411    87.029475  ...     21.290697    363.152126
Activity_Hours              -28.809752    24.016100  ...    -75.978704     18.359200
pre_Employees1_composite   2063.365067   352.823940  ...   1370.399288   2756.330846
FormalReg                  -691.530422  1184.284566  ...  -3017.530968   1634.470125
pre_Profits3_composite_w1     0.662898     0.174289  ...      0.320584      1.005211
Ind2_SIC15                 1507.513849  6096.598288  ... -10466.543197  13481.570895
Ind2_SIC17                -6243.574432  3323.137932  ... -12770.401571    283.252708
Ind2_SIC23                -1902.600611  2417.659943  ...  -6651.018779   2845.817558
Ind2_SIC25                 5166.389665  7734.912004  ... -10025.406351  20358.185681
Ind2_SIC34                -3982.154752  2460.337436  ...  -8814.393882    850.084378
Ind2_SIC41                -1706.079558  4187.365515  ...  -9930.297586   6518.138470
Ind2_SIC54                   49.849786  2319.461584  ...  -4505.701361   4605.400932
Ind2_SIC56                -2194.332456  2418.765150  ...  -6944.921312   2556.256399
Ind2_SIC57                 5272.194337  5080.890451  ...  -4706.956204  15251.344878
Ind2_SIC58                -3081.703848  2533.577427  ...  -8057.790382   1894.382685
Ind2_SIC59                 1134.919950  3672.776797  ...  -6078.617306   8348.457206
Ind2_SIC72                -2626.092719  2138.859053  ...  -6826.930482   1574.745044
Ind2_SIC73                -5699.080424  2676.967581  ... -10956.793170   -441.367677
Ind2_SIC75                 3854.892832  5608.172539  ...  -7159.868964  14869.654628
Ind2_SIC76                -2886.120057  2369.917603  ...  -7540.769622   1768.529508
Ind2_SIC83                -6614.734794  3090.763691  ... -12685.166041   -544.303546

[30 rows x 6 columns]
