Paper: 0025
KeyVar: Activity_Hours
Mechanism: MAR
Proportion: 40pct
Method: RF
Iteration: 2
---
FocalIV: Treatment_FIN
Coef: 2209.813110
SE: 1056.945039
pval: 0.036984
Nobs: 611
Sign: +1
Significant: True
---
                              Estimate   Std. Error  ...          2.5%         97.5%
Coefficient                                          ...                            
Intercept                 -1124.453675  5888.728924  ... -12690.243766  10441.336416
Treatment_FIN              2209.813110  1056.945039  ...    133.914455   4285.711766
Treatment_MKT              3538.459559  1192.816771  ...   1195.701288   5881.217830
Gender                    -1617.918654  1116.962996  ...  -3811.695904    575.858597
Age                         -32.790621    65.700157  ...   -161.829372     96.248130
Children_total              220.142479   368.565188  ...   -503.739984    944.024942
Race_SAblackcolored        2616.345512  5043.142142  ...  -7288.665257  12521.356281
Race_Foreigner             1075.543944  4997.893594  ...  -8740.596167  10891.684055
Educ_high                  2493.275560  1048.537892  ...    433.889007   4552.662113
Operating_yearstotal        175.597588    79.969582  ...     18.532895    332.662281
Activity_Hours              -40.454131    28.014915  ...    -95.476978     14.568716
pre_Employees1_composite   1522.270852   258.700058  ...   1014.169596   2030.372108
FormalReg                 -1244.363207  1061.910747  ...  -3330.014790    841.288375
pre_Profits3_composite_w1     0.543072     0.115256  ...      0.316702      0.769441
Ind2_SIC15                  296.532675  5925.768933  ... -11342.006046  11935.071396
Ind2_SIC17                -5932.466968  3452.924125  ... -12714.201386    849.267450
Ind2_SIC23                -1236.425416  2292.538769  ...  -5739.098661   3266.247829
Ind2_SIC25                 4320.632401  7422.458311  ... -10257.487238  18898.752041
Ind2_SIC34                -3647.879681  2731.301947  ...  -9012.308134   1716.548772
Ind2_SIC41                   86.543876  3912.943651  ...  -7598.694396   7771.782147
Ind2_SIC54                  773.179402  2227.257795  ...  -3601.278391   5147.637195
Ind2_SIC56                -1327.778658  2227.108732  ...  -5701.943682   3046.386367
Ind2_SIC57                 5049.105530  3842.771371  ...  -2498.310493  12596.521554
Ind2_SIC58                -2223.043400  2362.474981  ...  -6863.075243   2416.988444
Ind2_SIC59                  836.274340  2646.494767  ...  -4361.588110   6034.136790
Ind2_SIC72                -1701.633079  1929.745192  ...  -5491.759626   2088.493467
Ind2_SIC73                -4806.843972  2365.539634  ...  -9452.894964   -160.792979
Ind2_SIC75                 3074.181328  3994.722076  ...  -4771.674305  10920.036961
Ind2_SIC76                -2083.529791  2161.048565  ...  -6327.948987   2160.889404
Ind2_SIC83                -5305.703464  2820.017866  ... -10844.374900    232.967971

[30 rows x 6 columns]
