Paper: 0025
KeyVar: Operating_yearstotal
Mechanism: NMAR
Proportion: 1pct
Method: DL
Iteration: 24
---
FocalIV: Treatment_FIN
Coef: 2305.446831
SE: 1054.047760
pval: 0.029123
Nobs: 611
Sign: +1
Significant: True
---
                              Estimate   Std. Error  ...          2.5%         97.5%
Coefficient                                          ...                            
Intercept                 -1575.860298  5773.697511  ... -12915.722315   9764.001719
Treatment_FIN              2305.446831  1054.047760  ...    235.238591   4375.655071
Treatment_MKT              3590.964028  1196.857286  ...   1240.269963   5941.658094
Gender                    -1569.760465  1109.944868  ...  -3749.753723    610.232792
Age                         -34.582650    63.458173  ...   -159.218020     90.052720
Children_total              194.700513   359.961367  ...   -512.283568    901.684595
Race_SAblackcolored        2833.032002  4954.179003  ...  -6897.250230  12563.314234
Race_Foreigner             1464.114334  4917.122428  ...  -8193.386731  11121.615398
Educ_high                  2556.101820  1063.667636  ...    466.999612   4645.204028
Operating_yearstotal        218.958259    95.758807  ...     30.882653    407.033865
Activity_Hours              -37.234919    22.508315  ...    -81.442497      6.972659
pre_Employees1_composite   1505.650339   260.356712  ...    994.295322   2017.005355
FormalReg                 -1225.111366  1082.862667  ...  -3351.913680    901.690948
pre_Profits3_composite_w1     0.545881     0.114664  ...      0.320674      0.771087
Ind2_SIC15                  240.287025  5916.409045  ... -11379.868357  11860.442407
Ind2_SIC17                -6218.101897  3476.545038  ... -13046.229097    610.025304
Ind2_SIC23                -1221.062006  2289.568920  ...  -5717.902302   3275.778291
Ind2_SIC25                 4055.567804  7457.352417  ... -10591.085793  18702.221401
Ind2_SIC34                -3912.072851  2735.241208  ...  -9284.238230   1460.092527
Ind2_SIC41                  214.461757  3844.699054  ...  -7336.740344   7765.663858
Ind2_SIC54                  751.462531  2202.394416  ...  -3574.162207   5077.087269
Ind2_SIC56                -1539.221524  2230.057032  ...  -5919.177175   2840.734126
Ind2_SIC57                 5000.984579  3848.689914  ...  -2558.055791  12560.024949
Ind2_SIC58                -2200.865953  2327.622422  ...  -6772.445437   2370.713531
Ind2_SIC59                  638.347089  2670.691863  ...  -4607.039798   5883.733976
Ind2_SIC72                -1715.598108  1917.067559  ...  -5480.825080   2049.628863
Ind2_SIC73                -4965.606903  2345.985511  ...  -9573.252513   -357.961294
Ind2_SIC75                 3279.900719  3903.315798  ...  -4386.427916  10946.229354
Ind2_SIC76                -2320.842924  2173.177012  ...  -6589.083060   1947.397212
Ind2_SIC83                -5635.237825  2847.463420  ... -11227.813852    -42.661798

[30 rows x 6 columns]
