Paper: 0025
KeyVar: Operating_yearstotal
Mechanism: MCAR
Proportion: 40pct
Method: RF
Iteration: 20
---
FocalIV: Treatment_FIN
Coef: 2171.690420
SE: 1047.058036
pval: 0.038511
Nobs: 611
Sign: +1
Significant: True
---
                              Estimate   Std. Error  ...          2.5%         97.5%
Coefficient                                          ...                            
Intercept                 -1164.079076  5900.271685  ... -12752.539789  10424.381636
Treatment_FIN              2171.690420  1047.058036  ...    115.210386   4228.170455
Treatment_MKT              3373.184611  1178.304465  ...   1058.929313   5687.439908
Gender                    -1588.237888  1108.767843  ...  -3765.919405    589.443628
Age                         -34.400136    61.398763  ...   -154.990711     86.190439
Children_total              168.657587   357.156428  ...   -532.817438    870.132613
Race_SAblackcolored        2357.631343  5080.863202  ...  -7621.465679  12336.728364
Race_Foreigner              998.493008  5044.199362  ...  -8908.594199  10905.580216
Educ_high                  2504.789423  1059.120858  ...    424.617339   4584.961508
Operating_yearstotal        225.029775    91.336570  ...     45.639688    404.419862
Activity_Hours              -37.357415    22.905150  ...    -82.344399      7.629569
pre_Employees1_composite   1521.403413   258.851803  ...   1013.004121   2029.802704
FormalReg                 -1127.618864  1090.729952  ...  -3269.872962   1014.635233
pre_Profits3_composite_w1     0.539527     0.115426  ...      0.312823      0.766231
Ind2_SIC15                  243.652282  5928.421262  ... -11400.095761  11887.400325
Ind2_SIC17                -6123.092286  3504.532896  ... -13006.189191    760.004620
Ind2_SIC23                -1128.046603  2283.126116  ...  -5612.232876   3356.139670
Ind2_SIC25                 4334.532309  7303.149165  ... -10009.257553  18678.322170
Ind2_SIC34                -3707.834775  2671.580611  ...  -8954.967212   1539.297663
Ind2_SIC41                  115.545235  3761.324935  ...  -7271.905474   7502.995943
Ind2_SIC54                 1092.765759  2193.242121  ...  -3214.883364   5400.414883
Ind2_SIC56                -1282.264857  2199.034813  ...  -5601.291149   3036.761434
Ind2_SIC57                 4938.968733  3760.565171  ...  -2446.989755  12324.927221
Ind2_SIC58                -2246.817447  2330.451466  ...  -6823.953331   2330.318438
Ind2_SIC59                  935.837388  2647.396455  ...  -4263.796028   6135.470803
Ind2_SIC72                -1677.739259  1916.260368  ...  -5441.380863   2085.902345
Ind2_SIC73                -4747.584556  2333.975506  ...  -9331.641849   -163.527263
Ind2_SIC75                 3448.570692  4198.852321  ...  -4798.208059  11695.349443
Ind2_SIC76                -2143.945301  2130.427946  ...  -6328.223902   2040.333300
Ind2_SIC83                -5102.876017  2774.306026  ... -10551.766865    346.014830

[30 rows x 6 columns]
