Paper: 0025
KeyVar: Operating_yearstotal
Mechanism: MAR
Proportion: 5pct
Method: Mean
Iteration: 23
---
FocalIV: Treatment_FIN
Coef: 2252.010453
SE: 1054.507343
pval: 0.033129
Nobs: 611
Sign: +1
Significant: True
---
                              Estimate   Std. Error  ...          2.5%         97.5%
Coefficient                                          ...                            
Intercept                 -1501.841135  5887.672338  ... -13065.556031  10061.873760
Treatment_FIN              2252.010453  1054.507343  ...    180.899567   4323.121338
Treatment_MKT              3484.453457  1189.750741  ...   1147.717039   5821.189875
Gender                    -1613.689979  1114.936149  ...  -3803.486389    576.106432
Age                         -25.174526    64.432388  ...   -151.723307    101.374256
Children_total              201.801445   361.032335  ...   -507.286078    910.888968
Race_SAblackcolored        2619.014697  5058.737950  ...  -7316.627104  12554.656497
Race_Foreigner             1136.831026  5016.650388  ...  -8716.148469  10989.810521
Educ_high                  2480.339386  1053.869309  ...    410.481633   4550.197138
Operating_yearstotal        143.249156    77.068140  ...     -8.116945    294.615257
Activity_Hours              -33.488202    22.553513  ...    -77.784551     10.808148
pre_Employees1_composite   1521.731759   260.168398  ...   1010.746601   2032.716917
FormalReg                 -1280.890471  1071.086353  ...  -3384.563452    822.782510
pre_Profits3_composite_w1     0.545811     0.115341  ...      0.319275      0.772347
Ind2_SIC15                  158.914283  5942.444941  ... -11512.377042  11830.205609
Ind2_SIC17                -6128.836938  3474.762767  ... -12953.463660    695.789784
Ind2_SIC23                -1067.318633  2291.055905  ...  -5567.079450   3432.442185
Ind2_SIC25                 4088.826685  7411.570341  ... -10467.908378  18645.561748
Ind2_SIC34                -3938.557476  2736.859056  ...  -9313.900399   1436.785447
Ind2_SIC41                  141.811761  3864.268114  ...  -7447.825059   7731.448580
Ind2_SIC54                  746.950338  2209.769501  ...  -3593.159476   5087.060153
Ind2_SIC56                -1471.801639  2224.344127  ...  -5840.536826   2896.933549
Ind2_SIC57                 5125.328065  3819.830329  ...  -2377.030479  12627.686610
Ind2_SIC58                -2316.497986  2346.277320  ...  -6924.716725   2291.720753
Ind2_SIC59                  782.230110  2645.003670  ...  -4412.703743   5977.163962
Ind2_SIC72                -1655.444128  1913.845759  ...  -5414.343305   2103.455050
Ind2_SIC73                -4980.248940  2357.681716  ...  -9610.866545   -349.631335
Ind2_SIC75                 3342.033326  3970.996635  ...  -4457.224225  11141.290877
Ind2_SIC76                -2175.045826  2161.795689  ...  -6420.932414   2070.840761
Ind2_SIC83                -5483.995529  2833.109312  ... -11048.379291     80.388233

[30 rows x 6 columns]
